"","Id","locus","no_miss","miss","perc_no_miss","perc_miss"
"285","clust_82_40","locus286",71,3,0.959459459459459,0.0405405405405405
"286","clust_82_40","locus287",59,15,0.797297297297297,0.202702702702703
"287","clust_82_40","locus288",32,42,0.432432432432432,0.567567567567568
"288","clust_82_40","locus289",39,35,0.527027027027027,0.472972972972973
"289","clust_82_40","locus290",42,32,0.567567567567568,0.432432432432432
"290","clust_82_40","locus291",33,41,0.445945945945946,0.554054054054054
"291","clust_82_40","locus292",34,40,0.459459459459459,0.540540540540541
"292","clust_82_40","locus293",42,32,0.567567567567568,0.432432432432432
"293","clust_82_40","locus294",50,24,0.675675675675676,0.324324324324324
"294","clust_82_40","locus295",60,14,0.810810810810811,0.189189189189189
"295","clust_82_40","locus296",40,34,0.540540540540541,0.459459459459459
"296","clust_82_40","locus297",31,43,0.418918918918919,0.581081081081081
"297","clust_82_40","locus298",31,43,0.418918918918919,0.581081081081081
"298","clust_82_40","locus299",44,30,0.594594594594595,0.405405405405405
"299","clust_82_40","locus300",55,19,0.743243243243243,0.256756756756757
"300","clust_82_40","locus301",49,25,0.662162162162162,0.337837837837838
"301","clust_82_40","locus302",33,41,0.445945945945946,0.554054054054054
"302","clust_82_40","locus303",30,44,0.405405405405405,0.594594594594595
"303","clust_82_40","locus304",63,11,0.851351351351351,0.148648648648649
"304","clust_82_40","locus305",30,44,0.405405405405405,0.594594594594595
"305","clust_82_40","locus306",30,44,0.405405405405405,0.594594594594595
"306","clust_82_40","locus307",73,1,0.986486486486487,0.0135135135135135
"307","clust_82_40","locus308",32,42,0.432432432432432,0.567567567567568
"308","clust_82_40","locus309",54,20,0.72972972972973,0.27027027027027
"309","clust_82_40","locus310",30,44,0.405405405405405,0.594594594594595
"310","clust_82_40","locus311",33,41,0.445945945945946,0.554054054054054
"311","clust_82_40","locus312",65,9,0.878378378378378,0.121621621621622
"312","clust_82_40","locus313",70,4,0.945945945945946,0.0540540540540541
"313","clust_82_40","locus314",61,13,0.824324324324324,0.175675675675676
"314","clust_82_40","locus315",30,44,0.405405405405405,0.594594594594595
"315","clust_82_40","locus316",36,38,0.486486486486487,0.513513513513513
"316","clust_82_40","locus317",45,29,0.608108108108108,0.391891891891892
"317","clust_82_40","locus318",32,42,0.432432432432432,0.567567567567568
"318","clust_82_40","locus319",41,33,0.554054054054054,0.445945945945946
"319","clust_82_40","locus320",43,31,0.581081081081081,0.418918918918919
"320","clust_82_40","locus321",68,6,0.918918918918919,0.0810810810810811
"321","clust_82_40","locus322",40,34,0.540540540540541,0.459459459459459
"322","clust_82_40","locus323",35,39,0.472972972972973,0.527027027027027
"323","clust_82_40","locus324",30,44,0.405405405405405,0.594594594594595
"324","clust_82_40","locus325",41,33,0.554054054054054,0.445945945945946
"325","clust_82_40","locus326",31,43,0.418918918918919,0.581081081081081
"326","clust_82_40","locus327",56,18,0.756756756756757,0.243243243243243
"327","clust_82_40","locus328",66,8,0.891891891891892,0.108108108108108
"328","clust_82_40","locus329",34,40,0.459459459459459,0.540540540540541
"329","clust_82_40","locus330",35,39,0.472972972972973,0.527027027027027
"330","clust_82_40","locus331",37,37,0.5,0.5
"331","clust_82_40","locus332",44,30,0.594594594594595,0.405405405405405
"332","clust_82_40","locus333",39,35,0.527027027027027,0.472972972972973
"333","clust_82_40","locus334",39,35,0.527027027027027,0.472972972972973
"334","clust_82_40","locus335",34,40,0.459459459459459,0.540540540540541
"335","clust_82_40","locus336",35,39,0.472972972972973,0.527027027027027
"336","clust_82_40","locus337",41,33,0.554054054054054,0.445945945945946
"337","clust_82_40","locus338",30,44,0.405405405405405,0.594594594594595
"338","clust_82_40","locus339",33,41,0.445945945945946,0.554054054054054
"339","clust_82_40","locus340",34,40,0.459459459459459,0.540540540540541
"340","clust_82_40","locus341",40,34,0.540540540540541,0.459459459459459
"341","clust_82_40","locus342",39,35,0.527027027027027,0.472972972972973
"342","clust_82_40","locus343",34,40,0.459459459459459,0.540540540540541
"343","clust_82_40","locus344",33,41,0.445945945945946,0.554054054054054
"344","clust_82_40","locus345",40,34,0.540540540540541,0.459459459459459
"345","clust_82_40","locus346",38,36,0.513513513513513,0.486486486486487
"346","clust_82_40","locus347",46,28,0.621621621621622,0.378378378378378
"347","clust_82_40","locus348",54,20,0.72972972972973,0.27027027027027
"348","clust_82_40","locus349",38,36,0.513513513513513,0.486486486486487
"349","clust_82_40","locus350",43,31,0.581081081081081,0.418918918918919
"350","clust_82_40","locus351",35,39,0.472972972972973,0.527027027027027
"351","clust_82_40","locus352",65,9,0.878378378378378,0.121621621621622
"352","clust_82_40","locus353",40,34,0.540540540540541,0.459459459459459
"353","clust_82_40","locus354",43,31,0.581081081081081,0.418918918918919
"354","clust_82_40","locus355",40,34,0.540540540540541,0.459459459459459
"355","clust_82_40","locus356",31,43,0.418918918918919,0.581081081081081
"356","clust_82_40","locus357",33,41,0.445945945945946,0.554054054054054
"357","clust_82_40","locus358",42,32,0.567567567567568,0.432432432432432
"358","clust_82_40","locus359",33,41,0.445945945945946,0.554054054054054
"359","clust_82_40","locus360",36,38,0.486486486486487,0.513513513513513
"360","clust_82_40","locus361",35,39,0.472972972972973,0.527027027027027
"361","clust_82_40","locus362",31,43,0.418918918918919,0.581081081081081
"362","clust_82_40","locus363",38,36,0.513513513513513,0.486486486486487
"363","clust_82_40","locus364",32,42,0.432432432432432,0.567567567567568
"364","clust_82_40","locus365",45,29,0.608108108108108,0.391891891891892
"365","clust_82_40","locus366",32,42,0.432432432432432,0.567567567567568
"366","clust_82_40","locus367",40,34,0.540540540540541,0.459459459459459
"367","clust_82_40","locus368",35,39,0.472972972972973,0.527027027027027
"368","clust_82_40","locus369",35,39,0.472972972972973,0.527027027027027
"369","clust_82_40","locus370",32,42,0.432432432432432,0.567567567567568
"370","clust_82_40","locus371",36,38,0.486486486486487,0.513513513513513
"371","clust_82_40","locus372",63,11,0.851351351351351,0.148648648648649
"372","clust_82_40","locus373",39,35,0.527027027027027,0.472972972972973
"373","clust_82_40","locus374",39,35,0.527027027027027,0.472972972972973
"374","clust_82_40","locus375",34,40,0.459459459459459,0.540540540540541
"375","clust_82_40","locus376",34,40,0.459459459459459,0.540540540540541
"376","clust_82_40","locus377",43,31,0.581081081081081,0.418918918918919
"377","clust_82_40","locus378",64,10,0.864864864864865,0.135135135135135
"378","clust_82_40","locus379",57,17,0.77027027027027,0.22972972972973
"379","clust_82_40","locus380",68,6,0.918918918918919,0.0810810810810811
"380","clust_82_40","locus381",31,43,0.418918918918919,0.581081081081081
"381","clust_82_40","locus382",46,28,0.621621621621622,0.378378378378378
"382","clust_82_40","locus383",32,42,0.432432432432432,0.567567567567568
"383","clust_82_40","locus384",44,30,0.594594594594595,0.405405405405405
"384","clust_82_40","locus385",64,10,0.864864864864865,0.135135135135135
"385","clust_82_40","locus386",33,41,0.445945945945946,0.554054054054054
"386","clust_82_40","locus387",36,38,0.486486486486487,0.513513513513513
"387","clust_82_40","locus388",47,27,0.635135135135135,0.364864864864865
"388","clust_82_40","locus389",47,27,0.635135135135135,0.364864864864865
"389","clust_82_40","locus390",34,40,0.459459459459459,0.540540540540541
"390","clust_82_40","locus391",58,16,0.783783783783784,0.216216216216216
"391","clust_82_40","locus392",46,28,0.621621621621622,0.378378378378378
"392","clust_82_40","locus393",36,38,0.486486486486487,0.513513513513513
"393","clust_82_40","locus394",41,33,0.554054054054054,0.445945945945946
"394","clust_82_40","locus395",30,44,0.405405405405405,0.594594594594595
